Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,5,"13,350",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,6,"12,175",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,7,"13,542",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,8,"11,753",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,9,"12,141",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,10,"12,572",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,11,"12,140",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,12,"6,100",Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),1989,"126,909"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,1,"13,370",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,2,"14,605",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,3,"15,469",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,4,"22,392",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,5,"32,166",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,6,"33,551",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,7,"37,450",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,8,"36,613",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,9,"29,839",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,10,"25,872",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,11,"17,366",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,12,"14,257",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1985,"292,950"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,1,"15,880",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,2,"13,464",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,3,"20,102",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,4,"23,152",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,5,"35,559",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,6,"32,321",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,7,"34,350",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,8,"49,218",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,9,"35,411",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,10,"22,354",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,11,"12,992",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,12,"15,051",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1986,"309,854"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,1,"16,073",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,2,"16,731",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,3,"18,714",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,4,"28,382",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,5,"40,757",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,6,"39,036",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,7,"42,199",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,8,"43,175",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,9,"35,128",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,10,"28,508",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,11,"25,262",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,12,"17,300",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1987,"351,265"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,1,"18,174",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,2,"17,846",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,3,"22,793",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,4,"27,685",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,5,"40,121",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,6,"40,121",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,7,"41,735",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,8,"41,191",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,9,"32,951",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,10,"28,821",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,11,"21,001",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,12,"17,468",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1988,"349,907"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,1,"17,545",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,2,"16,976",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,3,"22,450",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,4,"27,660",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,5,"40,242",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,6,"38,763",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,7,"42,677",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,8,"44,268",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,9,"35,592",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,10,"30,198",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,11,"22,508",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,12,"17,854",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT ARCH ROCK,1989,"356,733"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,1,"43,357",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,2,"39,682",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,3,"26,546",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,4,"11,021",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,5,"31,081",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,6,"67,593",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,7,"77,508",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,8,"89,027",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,9,"15,461",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,10,"12,284",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,11,"1,500",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,12,"9,394",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1985,"424,454"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,1,"12,417",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,2,"8,027",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,3,"8,609",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,4,"1,149",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,5,"14,237",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,6,"31,580",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,7,"32,175",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,8,"31,162",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,9,"19,084",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,10,"8,500",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,11,"7,300",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,12,"1,686",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1986,"175,926"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,1,"33,914",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,2,"36,722",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,3,"28,956",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,4,"6,256",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,5,"22,166",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,6,"26,289",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,7,"34,824",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,8,"32,274",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,9,"25,089",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,10,"19,037",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,11,"3,433",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,12,"4,761",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1987,"273,721"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,1,"12,803",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,2,"12,803",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,3,"10,926",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,4,"2,576",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,5,"9,610",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,6,"27,341",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,7,"32,584",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,8,"33,928",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,9,"21,769",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,10,"19,400",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,11,"8,740",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,12,"11,339",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1988,"203,819"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,1,"15,584",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,2,"12,316",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,3,"9,921",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,4,"3,658",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,5,"14,663",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BADGER PASS,1989,"214,749"
