,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
168949,Natchez Trace PKWY,NATR,National Parkway,2018,8,195508,TUPELO (NORTH & SOUTH),34.2703086,-88.716358,6306.709677000001,322
168950,Natchez Trace PKWY,NATR,National Parkway,2018,9,186930,TUPELO (NORTH & SOUTH),34.2703086,-88.716358,6231.0,322
168951,Natchez Trace PKWY,NATR,National Parkway,2018,10,188861,TUPELO (NORTH & SOUTH),34.2703086,-88.716358,6092.290322999999,322
168952,Natchez Trace PKWY,NATR,National Parkway,2018,11,177200,TUPELO (NORTH & SOUTH),34.2703086,-88.716358,5906.666667,322
168953,Natchez Trace PKWY,NATR,National Parkway,2018,12,173774,TUPELO (NORTH & SOUTH),34.2703086,-88.716358,5605.612903,322
169002,Natchez Trace PKWY,NATR,National Parkway,2018,1,8289,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,267.38709680000005,323
169003,Natchez Trace PKWY,NATR,National Parkway,2018,2,2295,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,81.96428571,323
169004,Natchez Trace PKWY,NATR,National Parkway,2018,3,10053,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,324.2903226,323
169005,Natchez Trace PKWY,NATR,National Parkway,2018,4,14023,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,467.4333333000001,323
169006,Natchez Trace PKWY,NATR,National Parkway,2018,5,15641,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,504.5483871,323
169007,Natchez Trace PKWY,NATR,National Parkway,2018,6,14055,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,468.5,323
169008,Natchez Trace PKWY,NATR,National Parkway,2018,7,11793,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,380.4193548,323
169009,Natchez Trace PKWY,NATR,National Parkway,2018,8,17690,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,570.6451613,323
169010,Natchez Trace PKWY,NATR,National Parkway,2018,9,14737,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,491.2333333000001,323
169011,Natchez Trace PKWY,NATR,National Parkway,2018,10,16786,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,541.483871,323
169012,Natchez Trace PKWY,NATR,National Parkway,2018,11,0,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,0.0,323
169013,Natchez Trace PKWY,NATR,National Parkway,2018,12,8997,COUNTS NASHVILLE (NORTH & SOUTH),38.8758551,-77.00354509999998,290.2258065,323
169062,Natural Bridges NM,NABR,National Monument,2018,1,827,ENTRANCE,37.6091606,-109.98457690000001,26.67741935,324
169063,Natural Bridges NM,NABR,National Monument,2018,2,972,ENTRANCE,37.6091606,-109.98457690000001,34.71428571,324
169064,Natural Bridges NM,NABR,National Monument,2018,3,3515,ENTRANCE,37.6091606,-109.98457690000001,113.3870968,324
169065,Natural Bridges NM,NABR,National Monument,2018,4,6013,ENTRANCE,37.6091606,-109.98457690000001,200.43333330000002,324
169066,Natural Bridges NM,NABR,National Monument,2018,5,7168,ENTRANCE,37.6091606,-109.98457690000001,231.2258065,324
169067,Natural Bridges NM,NABR,National Monument,2018,6,4518,ENTRANCE,37.6091606,-109.98457690000001,150.6,324
169068,Natural Bridges NM,NABR,National Monument,2018,7,3865,ENTRANCE,37.6091606,-109.98457690000001,124.67741940000002,324
169069,Natural Bridges NM,NABR,National Monument,2018,8,3047,ENTRANCE,37.6091606,-109.98457690000001,98.29032258,324
169070,Natural Bridges NM,NABR,National Monument,2018,9,6082,ENTRANCE,37.6091606,-109.98457690000001,202.7333333,324
169071,Natural Bridges NM,NABR,National Monument,2018,10,5071,ENTRANCE,37.6091606,-109.98457690000001,163.5806452,324
169072,Natural Bridges NM,NABR,National Monument,2018,11,1706,ENTRANCE,37.6091606,-109.98457690000001,56.86666667,324
169073,Natural Bridges NM,NABR,National Monument,2018,12,504,ENTRANCE,37.6091606,-109.98457690000001,16.25806452,324
169122,New River Gorge NR,NERI,National River,2018,1,1028,GLADE CREEK,37.829446399999995,-81.01339817,33.16129032,325
169123,New River Gorge NR,NERI,National River,2018,2,1620,GLADE CREEK,37.829446399999995,-81.01339817,57.85714286,325
169124,New River Gorge NR,NERI,National River,2018,3,1411,GLADE CREEK,37.829446399999995,-81.01339817,45.51612903,325
169125,New River Gorge NR,NERI,National River,2018,4,2533,GLADE CREEK,37.829446399999995,-81.01339817,84.43333333,325
169126,New River Gorge NR,NERI,National River,2018,5,3800,GLADE CREEK,37.829446399999995,-81.01339817,122.5806452,325
169127,New River Gorge NR,NERI,National River,2018,6,2533,GLADE CREEK,37.829446399999995,-81.01339817,84.43333333,325
169128,New River Gorge NR,NERI,National River,2018,7,6635,GLADE CREEK,37.829446399999995,-81.01339817,214.03225809999998,325
169129,New River Gorge NR,NERI,National River,2018,8,3885,GLADE CREEK,37.829446399999995,-81.01339817,125.32258059999998,325
169130,New River Gorge NR,NERI,National River,2018,9,3104,GLADE CREEK,37.829446399999995,-81.01339817,103.4666667,325
169131,New River Gorge NR,NERI,National River,2018,10,2698,GLADE CREEK,37.829446399999995,-81.01339817,87.03225806,325
169132,New River Gorge NR,NERI,National River,2018,11,1193,GLADE CREEK,37.829446399999995,-81.01339817,39.76666667,325
169133,New River Gorge NR,NERI,National River,2018,12,673,GLADE CREEK,37.829446399999995,-81.01339817,21.70967742,325
169182,New River Gorge NR,NERI,National River,2018,1,1672,GRANDVIEW,37.8303381,-81.0680723,53.93548387,326
169183,New River Gorge NR,NERI,National River,2018,2,2709,GRANDVIEW,37.8303381,-81.0680723,96.75,326
169184,New River Gorge NR,NERI,National River,2018,3,3356,GRANDVIEW,37.8303381,-81.0680723,108.2580645,326
169185,New River Gorge NR,NERI,National River,2018,4,4610,GRANDVIEW,37.8303381,-81.0680723,153.66666669999998,326
169186,New River Gorge NR,NERI,National River,2018,5,8826,GRANDVIEW,37.8303381,-81.0680723,284.7096774,326
169187,New River Gorge NR,NERI,National River,2018,6,12366,GRANDVIEW,37.8303381,-81.0680723,412.2,326
169188,New River Gorge NR,NERI,National River,2018,7,9133,GRANDVIEW,37.8303381,-81.0680723,294.61290319999995,326
169189,New River Gorge NR,NERI,National River,2018,8,9133,GRANDVIEW,37.8303381,-81.0680723,294.61290319999995,326
169190,New River Gorge NR,NERI,National River,2018,9,5504,GRANDVIEW,37.8303381,-81.0680723,183.4666667,326
169191,New River Gorge NR,NERI,National River,2018,10,5515,GRANDVIEW,37.8303381,-81.0680723,177.9032258,326
169192,New River Gorge NR,NERI,National River,2018,11,2745,GRANDVIEW,37.8303381,-81.0680723,91.5,326
169193,New River Gorge NR,NERI,National River,2018,12,1857,GRANDVIEW,37.8303381,-81.0680723,59.90322581,326
169242,New River Gorge NR,NERI,National River,2018,1,736,SANDSTONE AREA,37.78302784,-80.89724779,23.74193548,327
169243,New River Gorge NR,NERI,National River,2018,2,720,SANDSTONE AREA,37.78302784,-80.89724779,25.71428571,327
169244,New River Gorge NR,NERI,National River,2018,3,1007,SANDSTONE AREA,37.78302784,-80.89724779,32.48387097,327
169245,New River Gorge NR,NERI,National River,2018,4,1736,SANDSTONE AREA,37.78302784,-80.89724779,57.86666667,327
169246,New River Gorge NR,NERI,National River,2018,5,2197,SANDSTONE AREA,37.78302784,-80.89724779,70.87096774,327
169247,New River Gorge NR,NERI,National River,2018,6,2827,SANDSTONE AREA,37.78302784,-80.89724779,94.23333333,327
169248,New River Gorge NR,NERI,National River,2018,7,4264,SANDSTONE AREA,37.78302784,-80.89724779,137.5483871,327
169249,New River Gorge NR,NERI,National River,2018,8,3617,SANDSTONE AREA,37.78302784,-80.89724779,116.67741940000002,327
169250,New River Gorge NR,NERI,National River,2018,9,3585,SANDSTONE AREA,37.78302784,-80.89724779,119.5,327
169251,New River Gorge NR,NERI,National River,2018,10,2816,SANDSTONE AREA,37.78302784,-80.89724779,90.83870968,327
169252,New River Gorge NR,NERI,National River,2018,11,712,SANDSTONE AREA,37.78302784,-80.89724779,23.73333333,327
169253,New River Gorge NR,NERI,National River,2018,12,571,SANDSTONE AREA,37.78302784,-80.89724779,18.41935484,327
169338,New River Gorge NR,NERI,National River,2018,1,716,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,23.09677419,328
169339,New River Gorge NR,NERI,National River,2018,2,595,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,21.25,328
169340,New River Gorge NR,NERI,National River,2018,3,1769,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,57.06451613,328
169341,New River Gorge NR,NERI,National River,2018,4,4175,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,139.16666669999998,328
169342,New River Gorge NR,NERI,National River,2018,5,4451,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,143.5806452,328
169343,New River Gorge NR,NERI,National River,2018,6,5554,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,185.1333333,328
169344,New River Gorge NR,NERI,National River,2018,7,5332,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,172.0,328
169345,New River Gorge NR,NERI,National River,2018,8,6842,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,220.70967740000003,328
169346,New River Gorge NR,NERI,National River,2018,9,4543,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,151.43333330000002,328
169347,New River Gorge NR,NERI,National River,2018,10,5142,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,165.8709677,328
169348,New River Gorge NR,NERI,National River,2018,11,2453,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,81.76666667,328
169349,New River Gorge NR,NERI,National River,2018,12,1548,SANDSTONE VISITOR CENTER,37.78302784,-80.89724779,49.93548387,328
169417,Niobrara NSR,NIOB,National Wild & Scenic River,2018,1,168,FORT FALLS,42.9000057,-100.4670755,5.4193548389999995,577
169418,Niobrara NSR,NIOB,National Wild & Scenic River,2018,2,144,FORT FALLS,42.9000057,-100.4670755,5.1428571430000005,577
169419,Niobrara NSR,NIOB,National Wild & Scenic River,2018,3,211,FORT FALLS,42.9000057,-100.4670755,6.806451612999999,577
169420,Niobrara NSR,NIOB,National Wild & Scenic River,2018,4,356,FORT FALLS,42.9000057,-100.4670755,11.86666667,577
169421,Niobrara NSR,NIOB,National Wild & Scenic River,2018,5,900,FORT FALLS,42.9000057,-100.4670755,29.03225806,577
169422,Niobrara NSR,NIOB,National Wild & Scenic River,2018,6,1260,FORT FALLS,42.9000057,-100.4670755,42.0,577
169423,Niobrara NSR,NIOB,National Wild & Scenic River,2018,7,1300,FORT FALLS,42.9000057,-100.4670755,41.93548387,577
169424,Niobrara NSR,NIOB,National Wild & Scenic River,2018,8,900,FORT FALLS,42.9000057,-100.4670755,29.03225806,577
169425,Niobrara NSR,NIOB,National Wild & Scenic River,2018,9,800,FORT FALLS,42.9000057,-100.4670755,26.66666667,577
169426,Niobrara NSR,NIOB,National Wild & Scenic River,2018,10,480,FORT FALLS,42.9000057,-100.4670755,15.48387097,577
169427,Niobrara NSR,NIOB,National Wild & Scenic River,2018,11,159,FORT FALLS,42.9000057,-100.4670755,5.3,577
169428,Niobrara NSR,NIOB,National Wild & Scenic River,2018,12,71,FORT FALLS,42.9000057,-100.4670755,2.290322581,577
169472,Niobrara NSR,NIOB,National Wild & Scenic River,2018,1,395,SMITH FALLS,42.8880606,-100.31623929999999,12.74193548,578
169473,Niobrara NSR,NIOB,National Wild & Scenic River,2018,2,241,SMITH FALLS,42.8880606,-100.31623929999999,8.607142857000001,578
169474,Niobrara NSR,NIOB,National Wild & Scenic River,2018,3,801,SMITH FALLS,42.8880606,-100.31623929999999,25.83870968,578
169475,Niobrara NSR,NIOB,National Wild & Scenic River,2018,4,840,SMITH FALLS,42.8880606,-100.31623929999999,28.0,578
169476,Niobrara NSR,NIOB,National Wild & Scenic River,2018,5,1200,SMITH FALLS,42.8880606,-100.31623929999999,38.70967742,578
169477,Niobrara NSR,NIOB,National Wild & Scenic River,2018,6,2500,SMITH FALLS,42.8880606,-100.31623929999999,83.33333333,578
169478,Niobrara NSR,NIOB,National Wild & Scenic River,2018,7,2500,SMITH FALLS,42.8880606,-100.31623929999999,80.64516129,578
169479,Niobrara NSR,NIOB,National Wild & Scenic River,2018,8,2500,SMITH FALLS,42.8880606,-100.31623929999999,80.64516129,578
169480,Niobrara NSR,NIOB,National Wild & Scenic River,2018,9,2000,SMITH FALLS,42.8880606,-100.31623929999999,66.66666667,578
169481,Niobrara NSR,NIOB,National Wild & Scenic River,2018,10,1066,SMITH FALLS,42.8880606,-100.31623929999999,34.38709677,578
169482,Niobrara NSR,NIOB,National Wild & Scenic River,2018,11,298,SMITH FALLS,42.8880606,-100.31623929999999,9.933333333,578
169483,Niobrara NSR,NIOB,National Wild & Scenic River,2018,12,340,SMITH FALLS,42.8880606,-100.31623929999999,10.96774194,578
169532,North Cascades NP,NOCA,National Park,2018,1,20,CASCADES RIVER ROAD,48.53843888,-121.4481443,0.64516129,329
169533,North Cascades NP,NOCA,National Park,2018,2,20,CASCADES RIVER ROAD,48.53843888,-121.4481443,0.7142857140000001,329
169534,North Cascades NP,NOCA,National Park,2018,3,30,CASCADES RIVER ROAD,48.53843888,-121.4481443,0.967741935,329
169535,North Cascades NP,NOCA,National Park,2018,4,150,CASCADES RIVER ROAD,48.53843888,-121.4481443,5.0,329
169536,North Cascades NP,NOCA,National Park,2018,5,906,CASCADES RIVER ROAD,48.53843888,-121.4481443,29.22580645,329
169537,North Cascades NP,NOCA,National Park,2018,6,1195,CASCADES RIVER ROAD,48.53843888,-121.4481443,39.83333333,329
169538,North Cascades NP,NOCA,National Park,2018,7,4084,CASCADES RIVER ROAD,48.53843888,-121.4481443,131.7419355,329
169539,North Cascades NP,NOCA,National Park,2018,8,1422,CASCADES RIVER ROAD,48.53843888,-121.4481443,45.87096774,329
169540,North Cascades NP,NOCA,National Park,2018,9,1579,CASCADES RIVER ROAD,48.53843888,-121.4481443,52.63333333,329
169541,North Cascades NP,NOCA,National Park,2018,10,951,CASCADES RIVER ROAD,48.53843888,-121.4481443,30.67741935,329
169542,North Cascades NP,NOCA,National Park,2018,11,0,CASCADES RIVER ROAD,48.53843888,-121.4481443,0.0,329
169543,North Cascades NP,NOCA,National Park,2018,12,0,CASCADES RIVER ROAD,48.53843888,-121.4481443,0.0,329
169592,Obed W&SR,OBRI,National Wild & Scenic River,2018,1,2468,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,79.61290323,330
169593,Obed W&SR,OBRI,National Wild & Scenic River,2018,2,2156,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,77.0,330
169594,Obed W&SR,OBRI,National Wild & Scenic River,2018,3,3265,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,105.32258059999998,330
169595,Obed W&SR,OBRI,National Wild & Scenic River,2018,4,2587,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,86.23333333,330
169596,Obed W&SR,OBRI,National Wild & Scenic River,2018,5,3245,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,104.6774194,330
169597,Obed W&SR,OBRI,National Wild & Scenic River,2018,6,3158,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,105.26666670000002,330
169598,Obed W&SR,OBRI,National Wild & Scenic River,2018,7,3575,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,115.32258059999998,330
169599,Obed W&SR,OBRI,National Wild & Scenic River,2018,8,4158,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,134.12903229999998,330
169600,Obed W&SR,OBRI,National Wild & Scenic River,2018,9,3168,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,105.6,330
169601,Obed W&SR,OBRI,National Wild & Scenic River,2018,10,2584,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,83.35483871,330
169602,Obed W&SR,OBRI,National Wild & Scenic River,2018,11,2365,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,78.83333333,330
169603,Obed W&SR,OBRI,National Wild & Scenic River,2018,12,3184,NEMO BRIDGE COUNTER,36.0686874,-84.66202679999999,102.7096774,330
169652,Olympic NP,OLYM,National Park,2018,1,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169653,Olympic NP,OLYM,National Park,2018,2,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169654,Olympic NP,OLYM,National Park,2018,3,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169655,Olympic NP,OLYM,National Park,2018,4,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169656,Olympic NP,OLYM,National Park,2018,5,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169657,Olympic NP,OLYM,National Park,2018,6,1423,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,47.43333333,331
169658,Olympic NP,OLYM,National Park,2018,7,1517,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,48.93548387,331
169659,Olympic NP,OLYM,National Park,2018,8,1326,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,42.77419355,331
169660,Olympic NP,OLYM,National Park,2018,9,726,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,24.2,331
169661,Olympic NP,OLYM,National Park,2018,10,136,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,4.387096774,331
169662,Olympic NP,OLYM,National Park,2018,11,17,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.566666667,331
169663,Olympic NP,OLYM,National Park,2018,12,0,DEER PARK (ENTRANCE LANE),47.8021067,-123.6043524,0.0,331
169712,Olympic NP,OLYM,National Park,2018,1,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169713,Olympic NP,OLYM,National Park,2018,2,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169714,Olympic NP,OLYM,National Park,2018,3,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169715,Olympic NP,OLYM,National Park,2018,4,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169716,Olympic NP,OLYM,National Park,2018,5,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169717,Olympic NP,OLYM,National Park,2018,6,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169718,Olympic NP,OLYM,National Park,2018,7,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169719,Olympic NP,OLYM,National Park,2018,8,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169720,Olympic NP,OLYM,National Park,2018,9,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169721,Olympic NP,OLYM,National Park,2018,10,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169722,Olympic NP,OLYM,National Park,2018,11,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169723,Olympic NP,OLYM,National Park,2018,12,0,DOSEWALLIPS,47.737302899999996,-123.16470090000001,0.0,332
169772,Olympic NP,OLYM,National Park,2018,1,4485,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,144.67741940000002,333
169773,Olympic NP,OLYM,National Park,2018,2,2963,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,105.82142859999999,333
169774,Olympic NP,OLYM,National Park,2018,3,4107,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,132.483871,333
169775,Olympic NP,OLYM,National Park,2018,4,3860,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,128.6666667,333
169776,Olympic NP,OLYM,National Park,2018,5,4219,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,136.0967742,333
169777,Olympic NP,OLYM,National Park,2018,6,9312,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,310.4,333
169778,Olympic NP,OLYM,National Park,2018,7,17322,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,558.7741934999999,333
169779,Olympic NP,OLYM,National Park,2018,8,17680,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,570.3225806,333
169780,Olympic NP,OLYM,National Park,2018,9,13278,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,442.6,333
169781,Olympic NP,OLYM,National Park,2018,10,4632,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,149.4193548,333
169782,Olympic NP,OLYM,National Park,2018,11,2312,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,77.06666667,333
169783,Olympic NP,OLYM,National Park,2018,12,1910,ENTRANCE TO RUBY BEACH PARKING AREA,47.710873299999996,-124.41540239999999,61.61290323,333
169832,Olympic NP,OLYM,National Park,2018,1,0,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,0.0,334
169833,Olympic NP,OLYM,National Park,2018,2,0,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,0.0,334
169834,Olympic NP,OLYM,National Park,2018,3,0,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,0.0,334
169835,Olympic NP,OLYM,National Park,2018,4,0,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,0.0,334
169836,Olympic NP,OLYM,National Park,2018,5,3756,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,121.16129029999999,334
169837,Olympic NP,OLYM,National Park,2018,6,6312,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,210.4,334
169838,Olympic NP,OLYM,National Park,2018,7,9522,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,307.1612903,334
169839,Olympic NP,OLYM,National Park,2018,8,7631,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,246.1612903,334
169840,Olympic NP,OLYM,National Park,2018,9,4723,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,157.43333330000002,334
169841,Olympic NP,OLYM,National Park,2018,10,1832,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,59.09677419,334
169842,Olympic NP,OLYM,National Park,2018,11,381,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,12.7,334
169843,Olympic NP,OLYM,National Park,2018,12,362,EXIT LANE STAIRCASE RANGER STATION (HOODSPORT),47.5150847,-123.3299819,11.67741935,334
169892,Olympic NP,OLYM,National Park,2018,1,917,OZETTE RNGR STATION,48.1533965,-124.66868529999999,29.58064516,335
169893,Olympic NP,OLYM,National Park,2018,2,597,OZETTE RNGR STATION,48.1533965,-124.66868529999999,21.32142857,335
169894,Olympic NP,OLYM,National Park,2018,3,2130,OZETTE RNGR STATION,48.1533965,-124.66868529999999,68.70967742,335
169895,Olympic NP,OLYM,National Park,2018,4,864,OZETTE RNGR STATION,48.1533965,-124.66868529999999,28.8,335
169896,Olympic NP,OLYM,National Park,2018,5,2710,OZETTE RNGR STATION,48.1533965,-124.66868529999999,87.41935484,335
169897,Olympic NP,OLYM,National Park,2018,6,6414,OZETTE RNGR STATION,48.1533965,-124.66868529999999,213.8,335
169898,Olympic NP,OLYM,National Park,2018,7,2412,OZETTE RNGR STATION,48.1533965,-124.66868529999999,77.80645161,335
169899,Olympic NP,OLYM,National Park,2018,8,7438,OZETTE RNGR STATION,48.1533965,-124.66868529999999,239.9354839,335
169900,Olympic NP,OLYM,National Park,2018,9,2117,OZETTE RNGR STATION,48.1533965,-124.66868529999999,70.56666667,335
169901,Olympic NP,OLYM,National Park,2018,10,845,OZETTE RNGR STATION,48.1533965,-124.66868529999999,27.25806452,335
169902,Olympic NP,OLYM,National Park,2018,11,212,OZETTE RNGR STATION,48.1533965,-124.66868529999999,7.066666667000001,335
169903,Olympic NP,OLYM,National Park,2018,12,301,OZETTE RNGR STATION,48.1533965,-124.66868529999999,9.709677419,335
169952,Olympic NP,OLYM,National Park,2018,1,10556,QUEETS,47.8021067,-123.6043524,340.516129,336
169953,Olympic NP,OLYM,National Park,2018,2,356,QUEETS,47.8021067,-123.6043524,12.71428571,336
169954,Olympic NP,OLYM,National Park,2018,3,157,QUEETS,47.8021067,-123.6043524,5.064516128999999,336
169955,Olympic NP,OLYM,National Park,2018,4,316,QUEETS,47.8021067,-123.6043524,10.53333333,336
169956,Olympic NP,OLYM,National Park,2018,5,243,QUEETS,47.8021067,-123.6043524,7.838709677000001,336
169957,Olympic NP,OLYM,National Park,2018,6,575,QUEETS,47.8021067,-123.6043524,19.16666667,336
169958,Olympic NP,OLYM,National Park,2018,7,402,QUEETS,47.8021067,-123.6043524,12.96774194,336
169959,Olympic NP,OLYM,National Park,2018,8,372,QUEETS,47.8021067,-123.6043524,12.0,336
169960,Olympic NP,OLYM,National Park,2018,9,322,QUEETS,47.8021067,-123.6043524,10.73333333,336
169961,Olympic NP,OLYM,National Park,2018,10,238,QUEETS,47.8021067,-123.6043524,7.677419355,336
169962,Olympic NP,OLYM,National Park,2018,11,309,QUEETS,47.8021067,-123.6043524,10.3,336
169963,Olympic NP,OLYM,National Park,2018,12,471,QUEETS,47.8021067,-123.6043524,15.19354839,336
170012,Oregon Caves NM & PRES,ORCA,National Monument,2018,1,373,MAIN ENTRANCE,42.0982466,-123.4070139,12.03225806,337
170013,Oregon Caves NM & PRES,ORCA,National Monument,2018,2,400,MAIN ENTRANCE,42.0982466,-123.4070139,14.28571429,337
170014,Oregon Caves NM & PRES,ORCA,National Monument,2018,3,1200,MAIN ENTRANCE,42.0982466,-123.4070139,38.70967742,337
170015,Oregon Caves NM & PRES,ORCA,National Monument,2018,4,1400,MAIN ENTRANCE,42.0982466,-123.4070139,46.66666667,337
170016,Oregon Caves NM & PRES,ORCA,National Monument,2018,5,3400,MAIN ENTRANCE,42.0982466,-123.4070139,109.67741940000002,337
170017,Oregon Caves NM & PRES,ORCA,National Monument,2018,6,4199,MAIN ENTRANCE,42.0982466,-123.4070139,139.9666667,337
170018,Oregon Caves NM & PRES,ORCA,National Monument,2018,7,5085,MAIN ENTRANCE,42.0982466,-123.4070139,164.0322581,337
170019,Oregon Caves NM & PRES,ORCA,National Monument,2018,8,3466,MAIN ENTRANCE,42.0982466,-123.4070139,111.80645159999999,337
170020,Oregon Caves NM & PRES,ORCA,National Monument,2018,9,3722,MAIN ENTRANCE,42.0982466,-123.4070139,124.06666670000001,337
170021,Oregon Caves NM & PRES,ORCA,National Monument,2018,10,1656,MAIN ENTRANCE,42.0982466,-123.4070139,53.41935484,337
170022,Oregon Caves NM & PRES,ORCA,National Monument,2018,11,550,MAIN ENTRANCE,42.0982466,-123.4070139,18.33333333,337
170023,Oregon Caves NM & PRES,ORCA,National Monument,2018,12,320,MAIN ENTRANCE,42.0982466,-123.4070139,10.32258065,337
170072,Organ Pipe Cactus NM,ORPI,National Monument,2018,1,1104,AJO MOUNTAIN ROAD,31.992423600000002,-112.75120190000001,35.61290323,338
170073,Organ Pipe Cactus NM,ORPI,National Monument,2018,2,1418,AJO MOUNTAIN ROAD,31.992423600000002,-112.75120190000001,50.64285714,338
170074,Organ Pipe Cactus NM,ORPI,National Monument,2018,3,1954,AJO MOUNTAIN ROAD,31.992423600000002,-112.75120190000001,63.03225806,338
