,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
161647,Gulf Islands NS,GUIS,National Seashore,2019,5,35878,PERDIDO KEY,30.299057899999998,-87.4172738,1157.354839,235
161648,Gulf Islands NS,GUIS,National Seashore,2019,6,10613,PERDIDO KEY,30.299057899999998,-87.4172738,353.7666667,235
161649,Gulf Islands NS,GUIS,National Seashore,2019,7,27119,PERDIDO KEY,30.299057899999998,-87.4172738,874.8064516000001,235
161650,Gulf Islands NS,GUIS,National Seashore,2019,8,24396,PERDIDO KEY,30.299057899999998,-87.4172738,786.9677419,235
161651,Gulf Islands NS,GUIS,National Seashore,2019,9,16932,PERDIDO KEY,30.299057899999998,-87.4172738,564.4,235
161652,Gulf Islands NS,GUIS,National Seashore,2019,10,9728,PERDIDO KEY,30.299057899999998,-87.4172738,313.8064516,235
161653,Gulf Islands NS,GUIS,National Seashore,2019,11,20467,PERDIDO KEY,30.299057899999998,-87.4172738,682.2333332999999,235
161654,Gulf Islands NS,GUIS,National Seashore,2019,12,2611,PERDIDO KEY,30.299057899999998,-87.4172738,84.22580645,235
161703,Gulf Islands NS,GUIS,National Seashore,2019,1,1995,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,64.35483871,236
161704,Gulf Islands NS,GUIS,National Seashore,2019,2,18754,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,669.7857142999999,236
161705,Gulf Islands NS,GUIS,National Seashore,2019,3,41231,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1330.032258,236
161706,Gulf Islands NS,GUIS,National Seashore,2019,4,47322,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1577.4,236
161707,Gulf Islands NS,GUIS,National Seashore,2019,5,52108,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1680.9032260000001,236
161708,Gulf Islands NS,GUIS,National Seashore,2019,6,32171,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1072.366667,236
161709,Gulf Islands NS,GUIS,National Seashore,2019,7,42962,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1385.870968,236
161710,Gulf Islands NS,GUIS,National Seashore,2019,8,37765,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1218.2258060000001,236
161711,Gulf Islands NS,GUIS,National Seashore,2019,9,43261,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1442.033333,236
161712,Gulf Islands NS,GUIS,National Seashore,2019,10,39789,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1283.5161289999999,236
161713,Gulf Islands NS,GUIS,National Seashore,2019,11,39000,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,1300.0,236
161714,Gulf Islands NS,GUIS,National Seashore,2019,12,27304,SANTA ROSA (HWY 399) (EASTBOUND),30.2952104,-87.7549196,880.7741935,236
161763,Gulf Islands NS,GUIS,National Seashore,2019,1,0,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,0.0,237
161764,Gulf Islands NS,GUIS,National Seashore,2019,2,19129,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,683.1785714,237
161765,Gulf Islands NS,GUIS,National Seashore,2019,3,32511,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,1048.741935,237
161766,Gulf Islands NS,GUIS,National Seashore,2019,4,35518,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,1183.933333,237
161767,Gulf Islands NS,GUIS,National Seashore,2019,5,28345,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,914.3548387,237
161768,Gulf Islands NS,GUIS,National Seashore,2019,6,28326,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,944.2,237
161769,Gulf Islands NS,GUIS,National Seashore,2019,7,29541,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,952.9354839,237
161770,Gulf Islands NS,GUIS,National Seashore,2019,8,27945,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,901.4516129000001,237
161771,Gulf Islands NS,GUIS,National Seashore,2019,9,29896,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,996.5333332999999,237
161772,Gulf Islands NS,GUIS,National Seashore,2019,10,25521,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,823.2580644999999,237
161773,Gulf Islands NS,GUIS,National Seashore,2019,11,34716,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,1157.2,237
161774,Gulf Islands NS,GUIS,National Seashore,2019,12,34000,SANTA ROSA (HWY 399) (WESTBOUND),30.2952104,-87.7549196,1096.7741939999999,237
161858,Haleakala NP,HALE,National Park,2019,1,21,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,0.677419355,239
161859,Haleakala NP,HALE,National Park,2019,2,22587,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,806.6785714,239
161860,Haleakala NP,HALE,National Park,2019,3,22804,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,735.6129032,239
161861,Haleakala NP,HALE,National Park,2019,4,22926,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,764.2,239
161862,Haleakala NP,HALE,National Park,2019,5,19592,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,632.0,239
161863,Haleakala NP,HALE,National Park,2019,6,19239,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,641.3,239
161864,Haleakala NP,HALE,National Park,2019,7,18239,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,588.3548387,239
161865,Haleakala NP,HALE,National Park,2019,8,18604,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,600.1290323,239
161866,Haleakala NP,HALE,National Park,2019,9,24221,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,807.3666667,239
161867,Haleakala NP,HALE,National Park,2019,10,16032,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,517.1612903,239
161868,Haleakala NP,HALE,National Park,2019,11,18092,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,603.0666667,239
161869,Haleakala NP,HALE,National Park,2019,12,22707,SUMMIT ENTRANCE,20.768989899999998,-156.24302590000002,732.483871,239
161918,Hawaii Volcanoes NP,HAVO,National Park,2019,1,0,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,0.0,240
161919,Hawaii Volcanoes NP,HAVO,National Park,2019,2,0,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,0.0,240
161920,Hawaii Volcanoes NP,HAVO,National Park,2019,3,0,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,0.0,240
161921,Hawaii Volcanoes NP,HAVO,National Park,2019,4,0,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,0.0,240
161922,Hawaii Volcanoes NP,HAVO,National Park,2019,5,7849,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,253.19354840000003,240
161923,Hawaii Volcanoes NP,HAVO,National Park,2019,6,12651,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,421.7,240
161924,Hawaii Volcanoes NP,HAVO,National Park,2019,7,15843,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,511.06451610000005,240
161925,Hawaii Volcanoes NP,HAVO,National Park,2019,8,14928,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,481.5483871,240
161926,Hawaii Volcanoes NP,HAVO,National Park,2019,9,12431,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,414.3666667,240
161927,Hawaii Volcanoes NP,HAVO,National Park,2019,10,12665,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,408.5483871,240
161928,Hawaii Volcanoes NP,HAVO,National Park,2019,11,12045,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,401.5,240
161929,Hawaii Volcanoes NP,HAVO,National Park,2019,12,16525,CHAINS OF CRATER ROAD (INFO ONLY),19.419369699999997,-155.2884969,533.0645161,240
161978,Homestead NM of America,HOME,National Monument,2019,1,219,EDUCATION CENTER,40.291315399999995,-96.835723,7.064516128999999,241
161979,Homestead NM of America,HOME,National Monument,2019,2,862,EDUCATION CENTER,40.291315399999995,-96.835723,30.78571429,241
161980,Homestead NM of America,HOME,National Monument,2019,3,693,EDUCATION CENTER,40.291315399999995,-96.835723,22.35483871,241
161981,Homestead NM of America,HOME,National Monument,2019,4,1364,EDUCATION CENTER,40.291315399999995,-96.835723,45.46666667,241
161982,Homestead NM of America,HOME,National Monument,2019,5,2013,EDUCATION CENTER,40.291315399999995,-96.835723,64.93548387,241
161983,Homestead NM of America,HOME,National Monument,2019,6,2689,EDUCATION CENTER,40.291315399999995,-96.835723,89.63333333,241
161984,Homestead NM of America,HOME,National Monument,2019,7,2008,EDUCATION CENTER,40.291315399999995,-96.835723,64.77419355,241
161985,Homestead NM of America,HOME,National Monument,2019,8,1574,EDUCATION CENTER,40.291315399999995,-96.835723,50.77419355,241
161986,Homestead NM of America,HOME,National Monument,2019,9,1645,EDUCATION CENTER,40.291315399999995,-96.835723,54.83333333,241
161987,Homestead NM of America,HOME,National Monument,2019,10,1776,EDUCATION CENTER,40.291315399999995,-96.835723,57.29032258,241
161988,Homestead NM of America,HOME,National Monument,2019,11,813,EDUCATION CENTER,40.291315399999995,-96.835723,27.1,241
161989,Homestead NM of America,HOME,National Monument,2019,12,846,EDUCATION CENTER,40.291315399999995,-96.835723,27.29032258,241
162021,Homestead NM of America,HOME,National Monument,2019,1,17,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,0.548387097,575
162022,Homestead NM of America,HOME,National Monument,2019,2,127,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,4.535714286,575
162023,Homestead NM of America,HOME,National Monument,2019,3,130,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,4.193548387,575
162024,Homestead NM of America,HOME,National Monument,2019,4,208,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,6.933333332999999,575
162025,Homestead NM of America,HOME,National Monument,2019,5,409,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,13.19354839,575
162026,Homestead NM of America,HOME,National Monument,2019,6,385,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,12.83333333,575
162027,Homestead NM of America,HOME,National Monument,2019,7,354,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,11.41935484,575
162028,Homestead NM of America,HOME,National Monument,2019,8,294,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,9.483870968,575
162029,Homestead NM of America,HOME,National Monument,2019,9,228,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,7.6,575
162030,Homestead NM of America,HOME,National Monument,2019,10,193,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,6.2258064520000005,575
162031,Homestead NM of America,HOME,National Monument,2019,11,116,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,3.866666667,575
162032,Homestead NM of America,HOME,National Monument,2019,12,40,FREEMAN SCHOOL,40.29222670000001,-96.84194620000001,1.2903225809999999,575
162081,Homestead NM of America,HOME,National Monument,2019,1,23039,HIGHWAY 4,40.2913841,-96.8357934,743.1935484,242
162082,Homestead NM of America,HOME,National Monument,2019,2,21620,HIGHWAY 4,40.2913841,-96.8357934,772.1428571,242
162083,Homestead NM of America,HOME,National Monument,2019,3,29731,HIGHWAY 4,40.2913841,-96.8357934,959.0645161,242
162084,Homestead NM of America,HOME,National Monument,2019,4,24594,HIGHWAY 4,40.2913841,-96.8357934,819.8,242
162085,Homestead NM of America,HOME,National Monument,2019,5,36220,HIGHWAY 4,40.2913841,-96.8357934,1168.387097,242
162086,Homestead NM of America,HOME,National Monument,2019,6,20000,HIGHWAY 4,40.2913841,-96.8357934,666.6666667000001,242
162087,Homestead NM of America,HOME,National Monument,2019,7,24000,HIGHWAY 4,40.2913841,-96.8357934,774.1935484,242
162088,Homestead NM of America,HOME,National Monument,2019,8,20134,HIGHWAY 4,40.2913841,-96.8357934,649.483871,242
162089,Homestead NM of America,HOME,National Monument,2019,9,17744,HIGHWAY 4,40.2913841,-96.8357934,591.4666667,242
162090,Homestead NM of America,HOME,National Monument,2019,10,25319,HIGHWAY 4,40.2913841,-96.8357934,816.7419355000001,242
162091,Homestead NM of America,HOME,National Monument,2019,11,22398,HIGHWAY 4,40.2913841,-96.8357934,746.6,242
162092,Homestead NM of America,HOME,National Monument,2019,12,14569,HIGHWAY 4,40.2913841,-96.8357934,469.96774189999996,242
162141,Hot Springs NP,HOSP,National Park,2019,1,6856,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,221.1612903,243
162142,Hot Springs NP,HOSP,National Park,2019,2,6206,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,221.6428571,243
162143,Hot Springs NP,HOSP,National Park,2019,3,12445,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,401.4516129,243
162144,Hot Springs NP,HOSP,National Park,2019,4,9873,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,329.1,243
162145,Hot Springs NP,HOSP,National Park,2019,5,11462,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,369.7419355,243
162146,Hot Springs NP,HOSP,National Park,2019,6,12342,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,411.4,243
162147,Hot Springs NP,HOSP,National Park,2019,7,15979,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,515.4516129,243
162148,Hot Springs NP,HOSP,National Park,2019,8,15748,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,508.0,243
162149,Hot Springs NP,HOSP,National Park,2019,9,10991,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,366.3666667,243
162150,Hot Springs NP,HOSP,National Park,2019,10,10167,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,327.96774189999996,243
162151,Hot Springs NP,HOSP,National Park,2019,11,8228,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,274.2666667,243
162152,Hot Springs NP,HOSP,National Park,2019,12,6106,HOT SPRINGS MOUNTAIN,34.51899279999999,-93.0454723,196.9677419,243
162201,Hot Springs NP,HOSP,National Park,2019,1,11510,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,371.2903226,244
162202,Hot Springs NP,HOSP,National Park,2019,2,10063,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,359.39285710000007,244
162203,Hot Springs NP,HOSP,National Park,2019,3,12015,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,387.5806452,244
162204,Hot Springs NP,HOSP,National Park,2019,4,9057,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,301.9,244
162205,Hot Springs NP,HOSP,National Park,2019,5,10126,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,326.6451613,244
162206,Hot Springs NP,HOSP,National Park,2019,6,10380,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,346.0,244
162207,Hot Springs NP,HOSP,National Park,2019,7,12384,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,399.483871,244
162208,Hot Springs NP,HOSP,National Park,2019,8,13148,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,424.1290323,244
162209,Hot Springs NP,HOSP,National Park,2019,9,10924,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,364.1333333,244
162210,Hot Springs NP,HOSP,National Park,2019,10,9817,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,316.67741939999996,244
162211,Hot Springs NP,HOSP,National Park,2019,11,8107,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,270.2333333,244
162212,Hot Springs NP,HOSP,National Park,2019,12,7401,WEST MOUNTAIN DRIVE (NORTH),34.5100381,-93.06036999999999,238.7419355,244
162261,Hot Springs NP,HOSP,National Park,2019,1,9493,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,306.2258065,245
162262,Hot Springs NP,HOSP,National Park,2019,2,8249,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,294.60714289999993,245
162263,Hot Springs NP,HOSP,National Park,2019,3,12080,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,389.67741939999996,245
162264,Hot Springs NP,HOSP,National Park,2019,4,7839,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,261.3,245
162265,Hot Springs NP,HOSP,National Park,2019,5,9672,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,312.0,245
162266,Hot Springs NP,HOSP,National Park,2019,6,41522,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,1384.066667,245
162267,Hot Springs NP,HOSP,National Park,2019,7,12262,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,395.5483871,245
162268,Hot Springs NP,HOSP,National Park,2019,8,14874,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,479.8064516,245
162269,Hot Springs NP,HOSP,National Park,2019,9,12826,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,427.53333330000004,245
162270,Hot Springs NP,HOSP,National Park,2019,10,12962,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,418.1290323,245
162271,Hot Springs NP,HOSP,National Park,2019,11,9431,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,314.3666667,245
162272,Hot Springs NP,HOSP,National Park,2019,12,8563,WEST MOUNTAIN DRIVE (SOUTH),34.5100381,-93.06036999999999,276.2258065,245
162321,Hot Springs NP,HOSP,National Park,2019,1,3625,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,116.93548390000001,246
162322,Hot Springs NP,HOSP,National Park,2019,2,5301,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,189.3214286,246
162323,Hot Springs NP,HOSP,National Park,2019,3,8087,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,260.8709677,246
162324,Hot Springs NP,HOSP,National Park,2019,4,9691,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,323.03333330000004,246
162325,Hot Springs NP,HOSP,National Park,2019,5,7804,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,251.7419355,246
162326,Hot Springs NP,HOSP,National Park,2019,6,10804,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,360.1333333,246
162327,Hot Springs NP,HOSP,National Park,2019,7,11949,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,385.4516129,246
162328,Hot Springs NP,HOSP,National Park,2019,8,12839,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,414.1612903,246
162329,Hot Springs NP,HOSP,National Park,2019,9,7515,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,250.5,246
162330,Hot Springs NP,HOSP,National Park,2019,10,9926,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,320.1935484,246
162331,Hot Springs NP,HOSP,National Park,2019,11,8221,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,274.03333330000004,246
162332,Hot Springs NP,HOSP,National Park,2019,12,5685,WEST MOUNTAIN SUMMIT DRIVE (NORTH),34.5105449,-93.0619697,183.38709680000002,246
162381,Hot Springs NP,HOSP,National Park,2019,1,14961,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,482.61290319999995,247
162382,Hot Springs NP,HOSP,National Park,2019,2,112520,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,4018.571429,247
162383,Hot Springs NP,HOSP,National Park,2019,3,104292,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3364.258065,247
162384,Hot Springs NP,HOSP,National Park,2019,4,100302,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3343.4,247
162385,Hot Springs NP,HOSP,National Park,2019,5,103872,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3350.709677,247
162386,Hot Springs NP,HOSP,National Park,2019,6,103467,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3448.9,247
162387,Hot Springs NP,HOSP,National Park,2019,7,78034,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,2517.225806,247
162388,Hot Springs NP,HOSP,National Park,2019,8,94108,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3035.741935,247
162389,Hot Springs NP,HOSP,National Park,2019,9,128453,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,4281.766667,247
162390,Hot Springs NP,HOSP,National Park,2019,10,96852,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,3124.258065,247
162391,Hot Springs NP,HOSP,National Park,2019,11,88144,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,2938.1333329999998,247
162392,Hot Springs NP,HOSP,National Park,2019,12,86044,ON GULPHA GORGE HWY (NORTH),34.5243631,-93.0360478,2775.612903,247
162441,Hot Springs NP,HOSP,National Park,2019,1,14168,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,457.03225810000004,248
162442,Hot Springs NP,HOSP,National Park,2019,2,84972,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3034.714286,248
162443,Hot Springs NP,HOSP,National Park,2019,3,93447,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3014.419355,248
162444,Hot Springs NP,HOSP,National Park,2019,4,91396,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3046.533333,248
162445,Hot Springs NP,HOSP,National Park,2019,5,96415,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3110.16129,248
162446,Hot Springs NP,HOSP,National Park,2019,6,111602,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3720.066667,248
162447,Hot Springs NP,HOSP,National Park,2019,7,119094,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3841.741935,248
162448,Hot Springs NP,HOSP,National Park,2019,8,103018,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3323.16129,248
162449,Hot Springs NP,HOSP,National Park,2019,9,99118,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3303.933333,248
162450,Hot Springs NP,HOSP,National Park,2019,10,101264,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,3266.580645,248
162451,Hot Springs NP,HOSP,National Park,2019,11,79264,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,2642.1333329999998,248
162452,Hot Springs NP,HOSP,National Park,2019,12,84637,ON GULPHA GORGE HWY (SOUTH),34.5243631,-93.0360478,2730.225806,248
162501,Indiana Dunes NP,INDU,National Park,2019,1,4467,BAILLY/CHELLBERG,41.626527100000004,-87.086798,144.0967742,249
162502,Indiana Dunes NP,INDU,National Park,2019,2,3938,BAILLY/CHELLBERG,41.626527100000004,-87.086798,140.6428571,249
162503,Indiana Dunes NP,INDU,National Park,2019,3,4721,BAILLY/CHELLBERG,41.626527100000004,-87.086798,152.2903226,249
162504,Indiana Dunes NP,INDU,National Park,2019,4,6188,BAILLY/CHELLBERG,41.626527100000004,-87.086798,206.2666667,249
162505,Indiana Dunes NP,INDU,National Park,2019,5,3525,BAILLY/CHELLBERG,41.626527100000004,-87.086798,113.7096774,249
162506,Indiana Dunes NP,INDU,National Park,2019,6,5734,BAILLY/CHELLBERG,41.626527100000004,-87.086798,191.1333333,249
162507,Indiana Dunes NP,INDU,National Park,2019,7,5106,BAILLY/CHELLBERG,41.626527100000004,-87.086798,164.7096774,249
162508,Indiana Dunes NP,INDU,National Park,2019,8,6336,BAILLY/CHELLBERG,41.626527100000004,-87.086798,204.38709680000002,249
162509,Indiana Dunes NP,INDU,National Park,2019,9,7125,BAILLY/CHELLBERG,41.626527100000004,-87.086798,237.5,249
162510,Indiana Dunes NP,INDU,National Park,2019,10,4265,BAILLY/CHELLBERG,41.626527100000004,-87.086798,137.5806452,249
162511,Indiana Dunes NP,INDU,National Park,2019,11,2929,BAILLY/CHELLBERG,41.626527100000004,-87.086798,97.63333333,249
162512,Indiana Dunes NP,INDU,National Park,2019,12,2590,BAILLY/CHELLBERG,41.626527100000004,-87.086798,83.5483871,249
162561,Indiana Dunes NP,INDU,National Park,2019,1,2008,BUELL VISITOR CENTER,41.633223,-87.054323,64.77419355,250
162562,Indiana Dunes NP,INDU,National Park,2019,2,1116,BUELL VISITOR CENTER,41.633223,-87.054323,39.85714286,250
162563,Indiana Dunes NP,INDU,National Park,2019,3,1641,BUELL VISITOR CENTER,41.633223,-87.054323,52.93548387,250
162564,Indiana Dunes NP,INDU,National Park,2019,4,1118,BUELL VISITOR CENTER,41.633223,-87.054323,37.26666667,250
162565,Indiana Dunes NP,INDU,National Park,2019,5,1393,BUELL VISITOR CENTER,41.633223,-87.054323,44.93548387,250
162566,Indiana Dunes NP,INDU,National Park,2019,6,2893,BUELL VISITOR CENTER,41.633223,-87.054323,96.43333333,250
162567,Indiana Dunes NP,INDU,National Park,2019,7,2335,BUELL VISITOR CENTER,41.633223,-87.054323,75.32258065,250
162568,Indiana Dunes NP,INDU,National Park,2019,8,2271,BUELL VISITOR CENTER,41.633223,-87.054323,73.25806452,250
162569,Indiana Dunes NP,INDU,National Park,2019,9,2000,BUELL VISITOR CENTER,41.633223,-87.054323,66.66666667,250
162570,Indiana Dunes NP,INDU,National Park,2019,10,911,BUELL VISITOR CENTER,41.633223,-87.054323,29.38709677,250
162571,Indiana Dunes NP,INDU,National Park,2019,11,980,BUELL VISITOR CENTER,41.633223,-87.054323,32.66666667,250
162572,Indiana Dunes NP,INDU,National Park,2019,12,1008,BUELL VISITOR CENTER,41.633223,-87.054323,32.51612903,250
162621,Indiana Dunes NP,INDU,National Park,2019,1,2172,CENTRAL BEACH,41.702717,-86.950693,70.06451613,251
162622,Indiana Dunes NP,INDU,National Park,2019,2,1437,CENTRAL BEACH,41.702717,-86.950693,51.32142857,251
162623,Indiana Dunes NP,INDU,National Park,2019,3,1329,CENTRAL BEACH,41.702717,-86.950693,42.87096774,251
162624,Indiana Dunes NP,INDU,National Park,2019,4,10206,CENTRAL BEACH,41.702717,-86.950693,340.2,251
162625,Indiana Dunes NP,INDU,National Park,2019,5,3787,CENTRAL BEACH,41.702717,-86.950693,122.16129029999999,251
162626,Indiana Dunes NP,INDU,National Park,2019,6,10237,CENTRAL BEACH,41.702717,-86.950693,341.2333333,251
162627,Indiana Dunes NP,INDU,National Park,2019,7,9579,CENTRAL BEACH,41.702717,-86.950693,309.0,251
162628,Indiana Dunes NP,INDU,National Park,2019,8,6388,CENTRAL BEACH,41.702717,-86.950693,206.0645161,251
162629,Indiana Dunes NP,INDU,National Park,2019,9,4107,CENTRAL BEACH,41.702717,-86.950693,136.9,251
162630,Indiana Dunes NP,INDU,National Park,2019,10,9234,CENTRAL BEACH,41.702717,-86.950693,297.8709677,251
162631,Indiana Dunes NP,INDU,National Park,2019,11,2037,CENTRAL BEACH,41.702717,-86.950693,67.9,251
162632,Indiana Dunes NP,INDU,National Park,2019,12,1219,CENTRAL BEACH,41.702717,-86.950693,39.32258065,251
